BIN,HOUSE_NUMBER,STREET_NAME,ZIP,COMM_DISTRICT,BOROUGH,HPD_VIOLATIONS,DOB_VIOLATIONS,TOTAL_VIOLATIONS,DWELLING_UNITS,VIO_UNITS_RATIO,LATITUDE_POINT_Y,LONGITUDE_POINT_X
1064584,99,MARBLE HILL AVENUE,10463,208,Bronx,115,8,123,56,2.196428,40.8771514892578,-73.9094467163086
1064669,109,WEST 225 STREET,10463,208,Bronx,32,5,37,9,4.111111,40.8746109008789,-73.9104995727539
1064715,200,NAGLE AVENUE,10034,112,Manhattan,100,0,100,49,2.040816,40.8625106811523,-73.9233169555664
1064716,192,NAGLE AVENUE,10034,112,Manhattan,114,0,114,49,2.32653,40.8623886108398,-73.9236526489258
1076703,213,WEST  139 STREET,10030,110,Manhattan,31,0,31,7,4.428571,40.8183784484863,-73.9425430297852
1076862,694,9 AVENUE,10036,104,Manhattan,9,0,9,3,3.0,40.761890411377,-73.9897232055664
1076878,207,AVENUE B,10009,103,Manhattan,25,7,32,6,5.333333,40.7284698486328,-73.9784164428711
1077395,35,MADISON STREET,10038,103,Manhattan,0,26,26,5,5.2,40.7120704650879,-73.9989395141602
1079257,530,WEST 50 STREET,10019,104,Manhattan,47,0,47,8,5.875,40.765079498291,-73.9933090209961
1080026,3854,10 AVENUE,10034,112,Manhattan,143,3,146,34,4.294117,40.8640403747559,-73.919677734375
1079500,640,WEST  139 STREET,10031,109,Manhattan,109,18,127,62,2.048387,40.8231887817383,-73.9551010131836
1079503,557,WEST  149 STREET,10031,109,Manhattan,74,0,74,20,3.7,40.8288803100586,-73.9477767944336
1080716,2259,2 AVENUE,10029,111,Manhattan,38,0,38,3,12.666666,40.7969589233398,-73.9381866455078
1081132,47,WEST   55 STREET,10019,105,Manhattan,29,0,29,3,9.666666,40.7626914978027,-73.9767837524414
1081574,240,WEST  116 STREET,10026,110,Manhattan,29,0,29,5,5.8,40.8037605285645,-73.9545593261719
1081609,2234,7 AVENUE,10027,110,Manhattan,15,0,15,4,3.75,40.8133506774902,-73.9455871582031
1082505,50,DELANCEY STREET,10002,103,Manhattan,74,0,74,5,14.8,40.719841003418,-73.9912872314453
1083619,302,WEST   40 STREET,10018,104,Manhattan,30,0,30,10,3.0,40.7559814453125,-73.9913787841797
1083714,24,MULBERRY STREET,10013,103,Manhattan,39,0,39,7,5.571428,40.714168548584,-73.9993362426758
1085042,401,WEST   49 STREET,10019,104,Manhattan,10,0,10,3,3.333333,40.7630882263184,-73.9896011352539
1088851,180,EAST  122 STREET,10035,111,Manhattan,15,0,15,4,3.75,40.8018608093262,-73.9379272460938
2000031,494,EAST 138 STREET,10454,201,Bronx,72,1,73,15,4.866666,40.8075485229492,-73.919921875
2000037,518,EAST 138 STREET,10454,201,Bronx,109,0,109,23,4.73913,40.8071517944336,-73.9189682006836
2000041,534,EAST 138 STREET,10454,201,Bronx,83,0,83,40,2.075,40.8069000244141,-73.9183502197266
2000054,250,BROOK AVENUE,10454,201,Bronx,47,0,47,12,3.916666,40.807731628418,-73.9188995361328
2000330,403,EAST 139 STREET,10454,201,Bronx,42,11,53,11,4.818181,40.8097496032715,-73.921760559082
2000406,411,EAST 141 STREET,10454,201,Bronx,63,7,70,13,5.384615,40.8109283447266,-73.9206771850586
2000419,418,EAST 143 STREET,10454,201,Bronx,44,2,46,3,15.333333,40.8117408752441,-73.9199066162109
2000548,126,ALEXANDER AVENUE,10454,201,Bronx,12,0,12,4,3.0,40.8070487976074,-73.9269638061523
2000563,69,BRUCKNER BOULEVARD,10454,201,Bronx,15,0,15,3,5.0,40.8065795898438,-73.9261474609375
2000588,352,EAST 139 STREET,10454,201,Bronx,31,0,31,10,3.1,40.8101501464844,-73.9238586425781
2000590,380,EAST 139 STREET,10454,201,Bronx,37,0,37,10,3.7,40.8097991943359,-73.9230499267578
2000871,340,EAST 148 STREET,10451,201,Bronx,41,0,41,9,4.555555,40.8158111572266,-73.9205169677734
2000872,342,EAST 148 STREET,10451,201,Bronx,41,0,41,8,5.125,40.815788269043,-73.9204330444336
2001040,141,EAST 149 STREET,10451,204,Bronx,31,0,31,10,3.1,40.8190116882324,-73.9280166625977
2001261,1048,WASHINGTON AVENUE,10456,203,Bronx,37,0,37,3,12.333333,40.8272399902344,-73.9088363647461
2001396,3007,3 AVENUE,10455,201,Bronx,10,0,10,3,3.333333,40.8194007873535,-73.9140777587891
2001423,428,EAST 157 STREET,10451,201,Bronx,81,0,81,21,3.857142,40.8210487365723,-73.9142074584961
2001493,422,EAST 161 STREET,10451,203,Bronx,135,5,140,10,14.0,40.8236808776855,-73.9130401611328
2001504,900,MELROSE AVENUE,10451,203,Bronx,77,0,77,24,3.208333,40.8246116638184,-73.9133377075195
2001588,15,GOUVERNEUR PLACE,10456,203,Bronx,46,0,46,10,4.6,40.8293113708496,-73.908317565918
2001646,1221,BROOK AVENUE,10456,203,Bronx,29,1,30,8,3.75,40.831859588623,-73.9089965820313
2001669,367,EAST  151 STREET,10455,201,Bronx,30,0,30,8,3.75,40.8180313110352,-73.9182281494141
2001726,373,EAST  154 STREET,10455,201,Bronx,27,7,34,8,4.25,40.820011138916,-73.917236328125
2001820,271,EAST 150 STREET,10451,201,Bronx,59,1,60,17,3.529411,40.8180999755859,-73.9221572875977
2001879,617,COURTLANDT AVENUE,10451,201,Bronx,25,0,25,8,3.125,40.8181991577148,-73.9190979003906
2001993,289,BONNER PLACE,10456,204,Bronx,31,1,32,9,3.555555,40.8277206420898,-73.9163970947266
2002016,928,COLLEGE AVENUE,10456,204,Bronx,52,0,52,17,3.058823,40.8269691467285,-73.9159927368164
2002025,314,EAST 164 STREET,10456,204,Bronx,16,9,25,3,8.333333,40.827579498291,-73.9154205322266
2002052,1046,CLAY AVENUE,10456,204,Bronx,30,3,33,6,5.5,40.8284797668457,-73.9125137329102
2002098,1260,CLAY AVENUE,10456,204,Bronx,46,0,46,13,3.538461,40.8335494995117,-73.9096832275391
2002136,1047,CLAY AVENUE,10456,204,Bronx,20,7,27,4,6.75,40.828670501709,-73.9129867553711
2002138,1043,CLAY AVENUE,10456,204,Bronx,22,0,22,4,5.5,40.828540802002,-73.9130630493164
2002189,312,EAST 165 STREET,10456,204,Bronx,54,0,54,4,13.5,40.8286399841309,-73.9151229858398
2002224,1056,FINDLAY AVENUE,10456,204,Bronx,60,0,60,9,6.666666,40.8291397094727,-73.914176940918
2002225,1060,FINDLAY AVENUE,10456,204,Bronx,94,0,94,9,10.444444,40.829231262207,-73.9141235351563
2002226,1064,FINDLAY AVENUE,10456,204,Bronx,32,2,34,9,3.777777,40.8293190002441,-73.9140777587891
2002233,1081,TELLER AVENUE,10456,204,Bronx,55,0,55,8,6.875,40.82958984375,-73.9135131835938
2002244,1055,TELLER AVENUE,10456,204,Bronx,24,0,24,3,8.0,40.8289909362793,-73.9138565063477
2002252,1110,COLLEGE AVENUE,10456,204,Bronx,46,0,46,11,4.181818,40.8305015563965,-73.9143905639648
2002261,1125,FINDLAY AVENUE,10456,204,Bronx,37,0,37,11,3.363636,40.8307495117188,-73.9138412475586
2002267,315,EAST 166 STREET,10456,204,Bronx,83,0,83,20,4.15,40.8301696777344,-73.9141693115234
2002327,1245,FINDLAY AVENUE,10456,204,Bronx,147,1,148,67,2.208955,40.8339309692383,-73.9119873046875
2002393,1045,COLLEGE AVENUE,10456,204,Bronx,9,0,9,3,3.0,40.8298416137695,-73.9153900146484
2002395,1041,COLLEGE AVENUE,10456,204,Bronx,23,0,23,3,7.666666,40.8297309875488,-73.9154510498047
2002416,1242,MORRIS AVENUE,10456,204,Bronx,41,4,45,12,3.75,40.8341217041016,-73.9132385253906
2002475,225,EAST 163 STREET,10451,204,Bronx,73,2,75,25,3.0,40.827880859375,-73.9189834594727
2002534,1052,GRANT AVENUE,10456,204,Bronx,1,10,11,3,3.666666,40.8299903869629,-73.9167709350586
2002538,1060,GRANT AVENUE,10456,204,Bronx,41,0,41,5,8.2,40.830249786377,-73.916633605957
2002631,1067,GRANT AVENUE,10456,204,Bronx,28,0,28,4,7.0,40.8305397033691,-73.9170913696289
2002713,967,SHERMAN AVENUE,10456,204,Bronx,77,1,78,20,3.9,40.8286781311035,-73.9191665649414
2002950,1097,WALTON AVENUE,10452,204,Bronx,178,0,178,62,2.870967,40.8327217102051,-73.9211730957031
2002960,1173,WALTON AVENUE,10452,204,Bronx,150,0,150,64,2.34375,40.8341407775879,-73.9203262329102
2003003,1165,GERARD AVENUE,10452,204,Bronx,138,0,138,43,3.209302,40.8344612121582,-73.9212036132813
2003048,974,ANDERSON AVENUE,10452,204,Bronx,64,1,65,9,7.222222,40.8317413330078,-73.9271469116211
2003053,1055,JEROME AVENUE,10452,204,Bronx,155,0,155,63,2.460317,40.8330993652344,-73.9254531860352
2003078,1220,SHAKESPEARE AVENUE,10452,204,Bronx,251,0,251,61,4.114754,40.8374214172363,-73.9230270385742
2003159,1210,WOODYCREST AVENUE,10452,204,Bronx,139,1,140,43,3.255813,40.8370208740234,-73.9242935180664
2003160,1230,WOODYCREST AVENUE,10452,204,Bronx,229,2,231,41,5.634146,40.8373489379883,-73.9240417480469
2003187,957,WOODYCREST AVENUE,10452,204,Bronx,123,10,133,53,2.509433,40.8318214416504,-73.9289932250977
2003218,1021,NELSON AVENUE,10452,204,Bronx,16,0,16,3,5.333333,40.8333702087402,-73.9285888671875
2003219,1019,NELSON AVENUE,10452,204,Bronx,28,0,28,3,9.333333,40.8333015441895,-73.9286270141602
2003271,122,WEST 167 STREET,10452,204,Bronx,12,1,13,4,3.25,40.8365097045898,-73.9264678955078
2003376,1360,OGDEN AVENUE,10452,204,Bronx,84,13,97,35,2.771428,40.8415718078613,-73.9244384765625
2003389,1441,EDWARD L GRANT HIGHWAY,10452,204,Bronx,59,0,59,19,3.105263,40.8428802490234,-73.9232788085938
2003418,1027,SUMMIT AVENUE,10452,204,Bronx,8,5,13,3,4.333333,40.8340187072754,-73.9300231933594
2003430,993,SUMMIT AVENUE,10452,204,Bronx,74,1,75,9,8.333333,40.8330993652344,-73.9305419921875
2003432,989,SUMMIT AVENUE,10452,204,Bronx,33,0,33,8,4.125,40.832950592041,-73.9306335449219
2003457,1018,SUMMIT AVENUE,10452,204,Bronx,83,8,91,35,2.6,40.8336486816406,-73.9296112060547
2003508,1207,OGDEN AVENUE,10452,204,Bronx,66,0,66,11,6.0,40.8380508422852,-73.9267807006836
2003513,1201,UNIVERSITY AVENUE,10452,204,Bronx,72,22,94,38,2.473684,40.8381614685059,-73.9276428222656
2003750,715,EAST 133 STREET,10454,201,Bronx,34,0,34,3,11.333333,40.8018608093262,-73.915153503418
2003846,349,CONCORD AVENUE,10454,201,Bronx,50,0,50,3,16.666666,40.8075904846191,-73.9106292724609
2003917,508,JACKSON AVENUE,10455,201,Bronx,32,0,32,9,3.555555,40.8122291564941,-73.9091262817383
2003933,511,CONCORD AVENUE,10455,201,Bronx,13,0,13,3,4.333333,40.8121604919434,-73.9087829589844
2003945,536,CONCORD AVENUE,10455,201,Bronx,222,1,223,33,6.757575,40.8127517700195,-73.9079666137695
2003962,525,TINTON AVENUE,10455,201,Bronx,14,0,14,4,3.5,40.8121604919434,-73.9068069458008
2004202,3414,3 AVENUE,10456,203,Bronx,32,0,32,10,3.2,40.8285102844238,-73.9066009521484
2004268,1133,BOSTON ROAD,10456,203,Bronx,246,1,247,51,4.843137,40.8282089233398,-73.9042663574219
2004335,711,EAGLE AVENUE,10455,201,Bronx,12,0,12,3,4.0,40.8185081481934,-73.9102172851563
2004336,707,EAGLE AVENUE,10455,201,Bronx,68,0,68,3,22.666666,40.8184089660645,-73.9102630615234
2004361,3194,3 AVENUE,10451,203,Bronx,28,4,32,6,5.333333,40.8225288391113,-73.9091415405273
2004363,3198,3 AVENUE,10451,203,Bronx,53,2,55,4,13.75,40.8226203918457,-73.9091033935547
2004366,3204,3 AVENUE,10451,203,Bronx,28,0,28,6,4.666666,40.8227806091309,-73.9089889526367
2004367,3206,3 AVENUE,10451,203,Bronx,27,21,48,6,8.0,40.8228492736816,-73.9089584350586
2004410,594,EAGLE AVENUE,10455,201,Bronx,3,12,15,5,3.0,40.8151206970215,-73.9110870361328
2004477,879,CAULDWELL AVENUE,10456,203,Bronx,15,4,19,4,4.75,40.8222389221191,-73.9076080322266
2004613,1118,JACKSON AVENUE,10456,203,Bronx,18,3,21,3,7.0,40.8273696899414,-73.9029922485352
2004650,1114,JACKSON AVENUE,10456,203,Bronx,0,9,9,3,3.0,40.8272399902344,-73.9030532836914
2004732,761,HOME STREET,10456,203,Bronx,23,0,23,3,7.666666,40.8283195495605,-73.9014892578125
2004958,729,PROSPECT AVENUE,10455,201,Bronx,56,0,56,17,3.294117,40.8171310424805,-73.9030227661133
2005017,812,EAST 165 STREET,10459,203,Bronx,0,136,136,4,34.0,40.8241500854492,-73.9010162353516
2005070,822,EAST 169 STREET,10459,203,Bronx,63,3,66,3,22.0,40.829418182373,-73.8981628417969
2005119,673,BECK STREET,10455,202,Bronx,29,0,29,8,3.625,40.8149795532227,-73.9014434814453
2005131,903,AVENUE ST JOHN,10455,202,Bronx,16,0,16,4,4.0,40.8161506652832,-73.9026870727539
2005138,663,DAWSON STREET,10455,202,Bronx,34,0,34,3,11.333333,40.816478729248,-73.9026336669922
2005226,865,EAST 164 STREET,10459,202,Bronx,20,0,20,3,6.666666,40.8234710693359,-73.8992767333984
2005230,866,EAST 164 STREET,10459,202,Bronx,24,0,24,4,6.0,40.8231315612793,-73.8992919921875
2005242,1044,PROSPECT AVENUE,10459,202,Bronx,37,0,37,4,9.25,40.824779510498,-73.8991317749023
2005248,1023,STEBBINS AVENUE,10459,202,Bronx,66,1,67,12,5.583333,40.8240203857422,-73.8991165161133
2005359,941,INTERVALE AVENUE,10459,202,Bronx,219,3,222,49,4.530612,40.8213081359863,-73.897216796875
2005360,940,STEBBINS AVENUE,10459,202,Bronx,19,0,19,4,4.75,40.8218307495117,-73.898681640625
2005441,745,KELLY STREET,10455,202,Bronx,20,0,20,3,6.666666,40.8171806335449,-73.8994064331055
2005472,918,EAST 165 STREET,10459,202,Bronx,19,0,19,4,4.75,40.8236503601074,-73.8965682983398
2005531,770,BECK STREET,10455,202,Bronx,102,0,102,3,34.0,40.816520690918,-73.8981704711914
2005547,958,EAST  156 STREET,10455,202,Bronx,15,0,15,3,5.0,40.8159408569336,-73.899787902832
2005559,740,KELLY STREET,10455,202,Bronx,47,19,66,4,16.5,40.8167495727539,-73.8991317749023
2005603,877,INTERVALE AVENUE,10459,202,Bronx,39,0,39,8,4.875,40.8182716369629,-73.8960571289063
2005621,928,KELLY STREET,10459,202,Bronx,26,0,26,8,3.25,40.8202018737793,-73.8956832885742
2005718,1124,FOX STREET,10459,203,Bronx,1,76,77,4,19.25,40.8276214599609,-73.8935699462891
2005795,1076,FOX STREET,10459,202,Bronx,45,0,45,3,15.0,40.8259506225586,-73.8935928344727
2005868,925,BRUCKNER BOULEVARD,10459,202,Bronx,10,10,20,3,6.666666,40.8186111450195,-73.8929290771484
2006064,1161,HOE AVENUE,10459,203,Bronx,30,1,31,10,3.1,40.8277587890625,-73.8911666870117
2006088,1020,FAILE STREET,10459,202,Bronx,18,0,18,3,6.0,40.8237495422363,-73.8892364501953
2006096,1036,FAILE STREET,10459,202,Bronx,9,0,9,3,3.0,40.8242988586426,-73.889289855957
2006130,1021,FAILE STREET,10459,202,Bronx,25,1,26,6,4.333333,40.8238105773926,-73.8898315429688
2006178,1137,VYSE AVENUE,10459,203,Bronx,13,17,30,3,10.0,40.8273582458496,-73.8902435302734
2006204,1120,BRYANT AVENUE,10459,203,Bronx,78,0,78,11,7.090909,40.8269996643066,-73.8887329101563
2006258,1030,LONGFELLOW AVENUE,10459,202,Bronx,16,0,16,4,4.0,40.8241500854492,-73.8873977661133
2006261,1036,LONGFELLOW AVENUE,10459,202,Bronx,48,0,48,4,12.0,40.8243598937988,-73.8874130249023
2006268,1054,LONGFELLOW AVENUE,10459,202,Bronx,22,0,22,4,5.5,40.8248405456543,-73.887451171875
2006282,1050,LOWELL STREET,10459,202,Bronx,103,0,103,11,9.363636,40.8257598876953,-73.8869323730469
2006284,1155,EAST 165 STREET,10459,202,Bronx,35,0,35,11,3.181818,40.8254699707031,-73.8871765136719
2006307,1150,LONGFELLOW AVENUE,10459,203,Bronx,21,13,34,3,11.333333,40.8278007507324,-73.8877029418945
2006371,915,BRYANT AVENUE,10474,202,Bronx,7,8,15,4,3.75,40.8203010559082,-73.887336730957
2006391,906,BRYANT AVENUE,10474,202,Bronx,14,0,14,3,4.666666,40.8202018737793,-73.8867263793945
2006430,813,FAILE STREET,10474,202,Bronx,36,0,36,10,3.6,40.8172607421875,-73.8874969482422
2006442,855,FAILE STREET,10474,202,Bronx,0,10,10,3,3.333333,40.8181381225586,-73.8876037597656
2006451,828,FAILE STREET,10474,202,Bronx,0,41,41,4,10.25,40.8177604675293,-73.8870468139648
2006458,858,FAILE STREET,10474,202,Bronx,7,8,15,4,3.75,40.8184814453125,-73.8872375488281
2006470,801,BRYANT AVENUE,10474,202,Bronx,143,0,143,38,3.763157,40.8171615600586,-73.8864669799805
2006512,1261,SPOFFORD AVENUE,10474,202,Bronx,128,0,128,3,42.666666,40.8145790100098,-73.8878021240234
2006524,754,MANIDA STREET,10474,202,Bronx,76,2,78,38,2.052631,40.8158683776855,-73.8884582519531
2006531,741,HUNTS POINT AVENUE,10474,202,Bronx,119,10,129,56,2.303571,40.8154983520508,-73.8872833251953
2006552,769,BRYANT AVENUE,10474,202,Bronx,139,1,140,45,3.111111,40.8166198730469,-73.8863677978516
2006556,735,BRYANT AVENUE,10474,202,Bronx,113,2,115,49,2.346938,40.8157386779785,-73.8861465454102
2006595,1202,SPOFFORD AVENUE,10474,202,Bronx,148,15,163,60,2.716666,40.8135795593262,-73.890739440918
2006689,619,FAILE STREET,10474,202,Bronx,0,39,39,3,13.0,40.8127403259277,-73.8863220214844
2006710,651,BRYANT AVENUE,10474,202,Bronx,9,0,9,3,3.0,40.8137588500977,-73.8856201171875
2007237,306,EAST 171 STREET,10457,204,Bronx,326,2,328,78,4.205128,40.8383712768555,-73.9096832275391
2007359,1665,MONROE AVENUE,10457,204,Bronx,96,3,99,49,2.020408,40.8434410095215,-73.9070510864258
2007412,1745,EASTBURN AVENUE,10457,205,Bronx,120,1,121,36,3.361111,40.8454513549805,-73.90869140625
2007486,1750,TOPPING AVENUE,10457,205,Bronx,90,71,161,3,53.666666,40.8454208374023,-73.9054336547852
2007488,1754,TOPPING AVENUE,10457,205,Bronx,0,68,68,3,22.666666,40.8455581665039,-73.9054107666016
2007489,1756,TOPPING AVENUE,10457,205,Bronx,40,0,40,6,6.666666,40.8456192016602,-73.9054107666016
2007514,1824,WEEKS AVENUE,10457,205,Bronx,90,0,90,40,2.25,40.8474807739258,-73.907112121582
2007522,1821,TOPPING AVENUE,10457,205,Bronx,59,0,59,3,19.666666,40.8471908569336,-73.9058227539063
2007598,228,EAST TREMONT AVENUE,10457,205,Bronx,39,0,39,11,3.545454,40.8487014770508,-73.9047470092773
2007715,255,EAST TREMONT AVENUE,10457,205,Bronx,16,0,16,3,5.333333,40.8490600585938,-73.9037628173828
2007821,1515,SELWYN AVENUE,10457,204,Bronx,126,16,142,47,3.021276,40.8408889770508,-73.9105606079102
2007904,1890,WALTON AVENUE,10453,205,Bronx,43,0,43,8,5.375,40.8493995666504,-73.9090805053711
2007950,2027,MORRIS AVENUE,10453,205,Bronx,19,33,52,4,13.0,40.852668762207,-73.9063720703125
2007993,1466,GRAND CONCOURSE,10457,204,Bronx,199,2,201,58,3.465517,40.8405609130859,-73.9123077392578
2008140,20,EAST MT EDEN AVENUE,10452,204,Bronx,102,0,102,47,2.170212,40.843879699707,-73.9142837524414
2008239,1881,WALTON AVENUE,10453,205,Bronx,87,0,87,35,2.485714,40.8493614196777,-73.9095916748047
2008301,1485,MACOMBS ROAD,10452,204,Bronx,108,9,117,49,2.387755,40.8424682617188,-73.9182968139648
2008416,1323,INWOOD AVENUE,10452,204,Bronx,19,0,19,6,3.166666,40.838939666748,-73.9201889038086
2008550,1962,UNIVERSITY AVENUE,10453,205,Bronx,68,7,75,11,6.818181,40.8539886474609,-73.911506652832
2008551,1966,UNIVERSITY AVENUE,10453,205,Bronx,54,2,56,11,5.090909,40.8540916442871,-73.9114303588867
2008862,81,WEST 174 STREET,10453,205,Bronx,16,0,16,3,5.333333,40.8473510742188,-73.917236328125
2008975,1812,PALISADE PLACE,10453,205,Bronx,4,7,11,3,3.666666,40.8523101806641,-73.9182662963867
2009149,1898,BILLINGSLEY TERRACE,10453,205,Bronx,79,9,88,26,3.384615,40.8538589477539,-73.9162521362305
2009304,1361,WEBSTER AVENUE,10456,204,Bronx,37,0,37,8,4.625,40.8356590270996,-73.9080963134766
2009599,501,EAST 176 STREET,10457,206,Bronx,25,0,25,6,4.166666,40.8456687927246,-73.8974533081055
2009825,1451,PROSPECT AVENUE,10456,203,Bronx,66,2,68,22,3.090909,40.8341293334961,-73.8972473144531
2009839,1404,CROTONA PARK EAST,10460,203,Bronx,22,0,22,3,7.333333,40.8343200683594,-73.8964920043945
2009917,710,EAST 175 STREET,10457,206,Bronx,63,2,65,8,8.125,40.8424186706543,-73.8932418823242
2009965,709,FAIRMOUNT PLACE,10457,206,Bronx,159,0,159,61,2.606557,40.8443908691406,-73.8912963867188
2009966,1904,CROTONA AVENUE,10457,206,Bronx,70,0,70,8,8.75,40.8444290161133,-73.8916473388672
2009969,1916,CROTONA AVENUE,10457,206,Bronx,46,0,46,8,5.75,40.8447113037109,-73.8914108276367
2010049,805,FAIRMOUNT PLACE,10460,206,Bronx,147,0,147,35,4.2,40.8425788879395,-73.8882904052734
2010050,793,FAIRMOUNT PLACE,10460,206,Bronx,94,1,95,26,3.653846,40.842700958252,-73.8885498046875
2010092,861,CROTONA PARK NORTH,10460,206,Bronx,50,1,51,16,3.1875,40.8396110534668,-73.8893127441406
2010128,1811,WATERLOO PLACE,10460,206,Bronx,54,0,54,10,5.4,40.8400497436523,-73.8881072998047
2010167,771,EAST 169 STREET,10456,203,Bronx,18,0,18,3,6.0,40.8309593200684,-73.8994064331055
2010189,1384,BOSTON ROAD,10456,203,Bronx,44,0,44,14,3.142857,40.8325309753418,-73.8977584838867
2010229,797,JENNINGS STREET,10459,203,Bronx,55,0,55,3,18.333333,40.8322601318359,-73.8959426879883
2010353,1348,PROSPECT AVENUE,10459,203,Bronx,9,0,9,3,3.0,40.8298301696777,-73.8970336914063
2010358,820,FREEMAN STREET,10459,203,Bronx,58,0,58,3,19.333333,40.8302688598633,-73.8968734741211
2010450,1302,STEBBINS AVENUE,10459,203,Bronx,35,1,36,8,4.5,40.8298988342285,-73.8950729370117
2010459,1234,INTERVALE AVENUE,10459,203,Bronx,0,80,80,3,26.666666,40.8288688659668,-73.8942565917969
2010511,1550,MINFORD PLACE,10460,203,Bronx,42,0,42,8,5.25,40.8352584838867,-73.8898086547852
2010568,1460,SOUTHERN BOULEVARD,10460,203,Bronx,24,0,24,5,4.8,40.8324089050293,-73.8903732299805
2010617,1890,CROTONA PARKWAY,10460,206,Bronx,111,0,111,39,2.846153,40.8404808044434,-73.885383605957
2010690,1892,DALY AVENUE,10460,206,Bronx,73,0,73,3,24.333333,40.8400192260742,-73.8845901489258
2010723,1255,LONGFELLOW AVENUE,10459,203,Bronx,83,0,83,20,4.15,40.8292007446289,-73.8883438110352
2010738,1453,BRYANT AVENUE,10459,203,Bronx,10,0,10,3,3.333333,40.8314895629883,-73.8883972167969
2010770,1485,BRYANT AVENUE,10460,203,Bronx,19,0,19,3,6.333333,40.8324813842773,-73.887809753418
2010771,1481,BRYANT AVENUE,10460,203,Bronx,10,0,10,3,3.333333,40.8323783874512,-73.8878707885742
2010842,1460,BRYANT AVENUE,10460,203,Bronx,29,0,29,3,9.666666,40.8316993713379,-73.8876495361328
2010847,1474,BRYANT AVENUE,10460,203,Bronx,21,9,30,3,10.0,40.8320693969727,-73.8874282836914
2010854,1494,BRYANT AVENUE,10460,203,Bronx,30,2,32,3,10.666666,40.8325805664063,-73.8871231079102
2010880,1552,BRYANT AVENUE,10460,203,Bronx,35,0,35,3,11.666666,40.8342514038086,-73.8861312866211
